=== Power OFF Transition Analysis ===

ON State Median Voltage: 62056
ON State Standard Deviation: 479.1
Voltage Range: 889 to 62827
Transition detected at: 5.56 seconds

Raw Data:
Timestamp,Elapsed,Voltage
2025-05-16 17:28:43.312,65.34,2174
2025-05-16 17:28:43.414,65.44,1917
2025-05-16 17:28:43.516,65.54,2174
2025-05-16 17:28:43.618,65.64,2174
2025-05-16 17:28:43.720,65.74,2174
2025-05-16 17:28:43.822,65.85,2174
2025-05-16 17:28:43.924,65.95,2174
2025-05-16 17:28:44.026,66.05,1917
2025-05-16 17:28:44.128,66.15,2174
2025-05-16 17:28:44.230,66.25,2174
2025-05-16 17:28:44.332,66.36,2174
2025-05-16 17:28:44.434,66.46,2174
2025-05-16 17:28:44.536,66.56,2174
2025-05-16 17:28:44.638,66.66,2174
2025-05-16 17:28:44.740,66.76,2174
2025-05-16 17:28:44.842,66.87,2174
2025-05-16 17:28:44.944,66.97,2174
2025-05-16 17:28:45.046,67.07,2174
2025-05-16 17:28:45.148,67.17,2174
2025-05-16 17:28:45.256,67.28,1917
2025-05-16 17:28:45.358,67.38,1917
2025-05-16 17:28:45.460,67.48,1917
2025-05-16 17:28:45.569,67.59,2174
2025-05-16 17:28:45.677,67.70,1917
2025-05-16 17:28:45.784,67.81,1917
2025-05-16 17:28:45.893,67.92,1917
2025-05-16 17:28:45.994,68.02,1917
2025-05-16 17:28:46.096,68.12,1917
2025-05-16 17:28:46.198,68.22,2174
2025-05-16 17:28:46.300,68.32,1917
2025-05-16 17:28:46.402,68.43,1917
2025-05-16 17:28:46.505,68.53,2174
2025-05-16 17:28:46.606,68.63,2174
2025-05-16 17:28:46.708,68.73,1917
2025-05-16 17:28:46.811,68.83,1917
2025-05-16 17:28:46.918,68.94,1917
2025-05-16 17:28:47.020,69.04,2174
2025-05-16 17:28:47.128,69.15,2174
2025-05-16 17:28:47.236,69.26,1917
2025-05-16 17:28:47.345,69.37,2174
2025-05-16 17:28:47.453,69.48,1917
2025-05-16 17:28:47.560,69.58,1917
2025-05-16 17:28:47.662,69.69,2174
2025-05-16 17:28:47.764,69.79,2174
2025-05-16 17:28:47.866,69.89,1917
2025-05-16 17:28:47.968,69.99,1917
2025-05-16 17:28:48.077,70.10,1917
2025-05-16 17:28:48.178,70.20,1917
2025-05-16 17:28:48.280,70.30,1917
2025-05-16 17:28:48.382,70.41,1917
2025-05-16 17:28:48.484,70.51,1917
2025-05-16 17:28:48.586,70.61,2174
2025-05-16 17:28:48.688,70.71,1917
2025-05-16 17:28:48.796,70.82,2174
2025-05-16 17:28:48.898,70.92,1917
2025-05-16 17:28:49.006,71.03,1917
2025-05-16 17:28:49.108,71.13,1917
2025-05-16 17:28:49.210,71.23,1917
2025-05-16 17:28:49.312,71.34,1917
2025-05-16 17:28:49.420,71.44,1917
2025-05-16 17:28:49.529,71.55,1917
2025-05-16 17:28:49.636,71.66,2174
2025-05-16 17:28:49.745,71.77,1917
2025-05-16 17:28:49.846,71.87,1917
2025-05-16 17:28:49.955,71.98,1917
2025-05-16 17:28:50.063,72.09,1917
2025-05-16 17:28:50.164,72.19,1917
2025-05-16 17:28:50.266,72.29,1917
2025-05-16 17:28:50.368,72.39,1917
2025-05-16 17:28:50.470,72.49,1917
2025-05-16 17:28:50.572,72.60,1917
2025-05-16 17:28:50.680,72.70,1917
2025-05-16 17:28:50.788,72.81,1917
2025-05-16 17:28:50.890,72.91,1917
2025-05-16 17:28:50.992,73.02,1917
2025-05-16 17:28:51.094,73.12,1917
2025-05-16 17:28:51.196,73.22,1917
2025-05-16 17:28:51.298,73.32,1917
2025-05-16 17:28:51.406,73.43,1917
2025-05-16 17:28:51.508,73.53,1917
2025-05-16 17:28:51.610,73.63,1917
2025-05-16 17:28:51.712,73.74,1917
2025-05-16 17:28:51.814,73.84,1917
2025-05-16 17:28:51.916,73.94,1917
2025-05-16 17:28:52.018,74.04,1917
2025-05-16 17:28:52.126,74.15,2174
2025-05-16 17:28:52.228,74.25,1917
2025-05-16 17:28:52.336,74.36,1917
2025-05-16 17:28:52.438,74.46,1917
2025-05-16 17:28:52.540,74.56,1917
2025-05-16 17:28:52.642,74.67,1917
2025-05-16 17:28:52.744,74.77,1917
2025-05-16 17:28:52.852,74.88,1917
2025-05-16 17:28:52.961,74.98,1917
2025-05-16 17:28:53.069,75.09,1917
2025-05-16 17:28:53.176,75.20,1660
2025-05-16 17:28:53.278,75.30,1917
2025-05-16 17:28:53.380,75.40,1917
2025-05-16 17:28:53.482,75.51,1917
2025-05-16 17:28:53.591,75.61,1660
2025-05-16 17:28:53.692,75.72,1917
2025-05-16 17:28:53.801,75.82,1917
2025-05-16 17:28:53.902,75.93,1917
2025-05-16 17:28:54.004,76.03,1917
2025-05-16 17:28:54.106,76.13,1917
2025-05-16 17:28:54.208,76.23,1917
2025-05-16 17:28:54.310,76.33,1917
2025-05-16 17:28:54.412,76.44,1917
2025-05-16 17:28:54.514,76.54,1917
2025-05-16 17:28:54.616,76.64,1917
2025-05-16 17:28:54.718,76.74,1917
2025-05-16 17:28:54.820,76.84,1917
2025-05-16 17:28:54.922,76.95,1917
2025-05-16 17:28:55.030,77.05,1917
2025-05-16 17:28:55.139,77.16,1917
2025-05-16 17:28:55.240,77.26,1917
2025-05-16 17:28:55.342,77.37,1917
2025-05-16 17:28:55.444,77.47,1917
2025-05-16 17:28:55.553,77.58,1917
2025-05-16 17:28:55.661,77.68,1917
2025-05-16 17:28:55.769,77.79,1917
2025-05-16 17:28:55.870,77.89,1917
2025-05-16 17:28:55.972,78.00,1917
2025-05-16 17:28:56.074,78.10,1917
2025-05-16 17:28:56.176,78.20,1917
2025-05-16 17:28:56.284,78.31,1917
2025-05-16 17:28:56.387,78.41,1917
2025-05-16 17:28:56.494,78.52,1917
2025-05-16 17:28:56.596,78.62,1917
2025-05-16 17:28:56.698,78.72,1917
2025-05-16 17:28:56.800,78.82,1917
2025-05-16 17:28:56.902,78.93,1917
2025-05-16 17:28:57.011,79.03,1917
2025-05-16 17:28:57.118,79.14,1917
2025-05-16 17:28:57.227,79.25,1917
2025-05-16 17:28:57.328,79.35,1917
2025-05-16 17:28:57.430,79.45,1917
2025-05-16 17:28:57.532,79.56,1917
2025-05-16 17:28:57.634,79.66,1917
2025-05-16 17:28:57.736,79.76,1917
2025-05-16 17:28:57.838,79.86,1917
2025-05-16 17:28:57.940,79.96,1917
2025-05-16 17:28:58.042,80.07,1917
2025-05-16 17:28:58.144,80.17,1917
2025-05-16 17:28:58.246,80.27,1917
2025-05-16 17:28:58.348,80.37,1917
2025-05-16 17:28:58.450,80.47,1917
2025-05-16 17:28:58.552,80.58,1917
2025-05-16 17:28:58.654,80.68,1917
2025-05-16 17:28:58.756,80.78,1660
2025-05-16 17:28:58.858,80.88,1917
2025-05-16 17:28:58.960,80.98,1917
2025-05-16 17:28:59.062,81.09,1917
2025-05-16 17:28:59.170,81.19,1917
2025-05-16 17:28:59.272,81.30,1917
2025-05-16 17:28:59.374,81.40,1660
2025-05-16 17:28:59.483,81.51,1917
2025-05-16 17:28:59.584,81.61,1917
2025-05-16 17:28:59.686,81.71,1917
2025-05-16 17:28:59.794,81.82,1917
2025-05-16 17:28:59.903,81.93,1917
2025-05-16 17:29:00.004,82.03,1917
2025-05-16 17:29:00.112,82.14,1917
2025-05-16 17:29:00.214,82.24,1917
2025-05-16 17:29:00.322,82.35,1917
2025-05-16 17:29:00.430,82.45,1917
2025-05-16 17:29:00.539,82.56,1917
2025-05-16 17:29:00.647,82.67,1917
2025-05-16 17:29:00.754,82.78,1660
2025-05-16 17:29:00.863,82.89,1917
2025-05-16 17:29:00.971,82.99,1917
2025-05-16 17:29:01.072,83.10,1917
2025-05-16 17:29:01.174,83.20,1917
2025-05-16 17:29:01.276,83.30,1917
2025-05-16 17:29:01.378,83.40,1917
2025-05-16 17:29:01.480,83.50,1917
2025-05-16 17:29:01.582,83.61,1917
2025-05-16 17:29:01.684,83.71,1660
2025-05-16 17:29:01.786,83.81,1660
2025-05-16 17:29:01.888,83.91,1917
2025-05-16 17:29:01.990,84.01,1917
2025-05-16 17:29:02.092,84.12,1917
2025-05-16 17:29:02.194,84.22,1917
2025-05-16 17:29:02.296,84.32,1660
2025-05-16 17:29:02.398,84.42,1917
2025-05-16 17:29:02.500,84.52,1660
2025-05-16 17:29:02.602,84.63,1917
2025-05-16 17:29:02.704,84.73,1917
2025-05-16 17:29:02.806,84.83,1917
2025-05-16 17:29:02.908,84.93,1917
2025-05-16 17:29:03.010,85.03,1917
2025-05-16 17:29:03.112,85.14,1660
2025-05-16 17:29:03.220,85.24,1917
2025-05-16 17:29:03.322,85.35,1660
2025-05-16 17:29:03.424,85.45,1660
2025-05-16 17:29:03.526,85.55,1660
2025-05-16 17:29:03.628,85.65,1917
2025-05-16 17:29:03.730,85.75,1917
2025-05-16 17:29:03.832,85.86,1917
2025-05-16 17:29:03.934,85.96,1917
2025-05-16 17:29:04.036,86.06,1917
2025-05-16 17:29:04.138,86.16,1660
2025-05-16 17:29:04.240,86.26,1917
2025-05-16 17:29:04.342,86.37,1917
2025-05-16 17:29:04.444,86.47,1917
2025-05-16 17:29:04.546,86.57,1917
2025-05-16 17:29:04.648,86.67,1660
2025-05-16 17:29:04.750,86.77,1917
2025-05-16 17:29:04.852,86.88,1660
2025-05-16 17:29:04.954,86.98,1660
2025-05-16 17:29:05.056,87.08,1917
2025-05-16 17:29:05.158,87.18,1660
2025-05-16 17:29:05.266,87.29,1660
2025-05-16 17:29:05.368,87.39,1660
2025-05-16 17:29:05.470,87.49,1660
2025-05-16 17:29:05.572,87.60,1660
2025-05-16 17:29:05.674,87.70,1917
2025-05-16 17:29:05.776,87.80,1660
2025-05-16 17:29:05.884,87.91,1660
2025-05-16 17:29:05.986,88.01,1660
2025-05-16 17:29:06.088,88.11,1660
2025-05-16 17:29:06.190,88.21,1660
2025-05-16 17:29:06.292,88.32,1660
2025-05-16 17:29:06.394,88.42,1660
2025-05-16 17:29:06.496,88.52,1917
2025-05-16 17:29:06.605,88.63,1660
2025-05-16 17:29:06.713,88.74,1660
2025-05-16 17:29:06.820,88.84,1917
2025-05-16 17:29:06.922,88.95,1660
2025-05-16 17:29:07.024,89.05,1660
2025-05-16 17:29:07.126,89.15,1660
2025-05-16 17:29:07.228,89.25,1660
2025-05-16 17:29:07.330,89.35,1917
2025-05-16 17:29:07.432,89.46,1660
2025-05-16 17:29:07.534,89.56,1660
2025-05-16 17:29:07.636,89.66,1660
2025-05-16 17:29:07.738,89.76,1660
2025-05-16 17:29:07.847,89.87,1917
2025-05-16 17:29:07.955,89.98,1917
2025-05-16 17:29:08.056,90.08,1660
2025-05-16 17:29:08.158,90.18,1660
2025-05-16 17:29:08.260,90.28,1917
2025-05-16 17:29:08.362,90.39,1660
2025-05-16 17:29:08.471,90.49,1660
2025-05-16 17:29:08.578,90.60,1660
2025-05-16 17:29:08.686,90.71,1660
2025-05-16 17:29:08.788,90.81,1660
2025-05-16 17:29:08.890,90.91,1660
2025-05-16 17:29:08.992,91.02,1660
2025-05-16 17:29:09.094,91.12,1917
2025-05-16 17:29:09.196,91.22,1660
2025-05-16 17:29:09.298,91.32,1660
2025-05-16 17:29:09.400,91.42,1660
2025-05-16 17:29:09.509,91.53,1660
2025-05-16 17:29:09.616,91.64,1660
2025-05-16 17:29:09.718,91.74,1660
2025-05-16 17:29:09.820,91.84,1660
2025-05-16 17:29:09.922,91.95,1660
2025-05-16 17:29:10.024,92.05,1660
2025-05-16 17:29:10.126,92.15,1917
2025-05-16 17:29:10.228,92.25,1660
2025-05-16 17:29:10.336,92.36,1660
2025-05-16 17:29:10.438,92.46,1660
2025-05-16 17:29:10.540,92.56,1660
2025-05-16 17:29:10.642,92.67,1660
2025-05-16 17:29:10.744,92.77,1660
2025-05-16 17:29:10.846,92.87,1660
2025-05-16 17:29:10.955,92.98,1660
2025-05-16 17:29:11.062,93.09,1660
2025-05-16 17:29:11.164,93.19,1660
2025-05-16 17:29:11.272,93.30,1660
2025-05-16 17:29:11.374,93.40,1660
2025-05-16 17:29:11.476,93.50,1660
2025-05-16 17:29:11.578,93.60,1917
2025-05-16 17:29:11.687,93.71,1660
2025-05-16 17:29:11.795,93.82,1660
2025-05-16 17:29:11.902,93.93,1660
2025-05-16 17:29:12.011,94.03,1660
2025-05-16 17:29:12.119,94.14,1660
2025-05-16 17:29:12.226,94.25,1917
2025-05-16 17:29:12.335,94.36,1660
2025-05-16 17:29:12.442,94.47,1660
2025-05-16 17:29:12.544,94.57,1660
2025-05-16 17:29:12.646,94.67,1660
2025-05-16 17:29:12.748,94.77,1660
2025-05-16 17:29:12.850,94.87,1660
2025-05-16 17:29:12.952,94.98,1660
2025-05-16 17:29:13.054,95.08,1660
2025-05-16 17:29:13.156,95.18,1660
2025-05-16 17:29:13.258,95.28,1660
2025-05-16 17:29:13.360,95.38,1660
2025-05-16 17:29:13.462,95.49,1660
2025-05-16 17:29:13.571,95.59,1660
2025-05-16 17:29:13.672,95.70,1660
2025-05-16 17:29:13.774,95.80,1660
2025-05-16 17:29:13.876,95.90,1660
2025-05-16 17:29:13.991,96.01,1660
2025-05-16 17:29:14.092,96.12,1660
2025-05-16 17:29:14.200,96.22,1660
2025-05-16 17:29:14.302,96.33,1660
2025-05-16 17:29:14.404,96.43,1660
2025-05-16 17:29:14.506,96.53,1660
2025-05-16 17:29:14.614,96.64,1660
2025-05-16 17:29:14.716,96.74,1660
2025-05-16 17:29:14.824,96.85,1660
2025-05-16 17:29:14.932,96.96,1917
2025-05-16 17:29:15.034,97.06,1660
2025-05-16 17:29:15.136,97.16,1660
2025-05-16 17:29:15.245,97.27,1660
2025-05-16 17:29:15.353,97.38,1660
2025-05-16 17:29:15.460,97.48,1660
2025-05-16 17:29:15.562,97.59,1660
2025-05-16 17:29:15.664,97.69,1660
2025-05-16 17:29:15.766,97.79,1660
2025-05-16 17:29:15.868,97.89,1660
2025-05-16 17:29:15.970,97.99,1660
2025-05-16 17:29:16.072,98.10,1660
2025-05-16 17:29:16.174,98.20,1660
2025-05-16 17:29:16.276,98.30,1660
2025-05-16 17:29:16.378,98.40,1660
2025-05-16 17:29:16.480,98.50,1660
2025-05-16 17:29:16.582,98.61,1660
2025-05-16 17:29:16.684,98.71,1660
2025-05-16 17:29:16.786,98.81,1660
2025-05-16 17:29:16.888,98.91,1660
2025-05-16 17:29:16.990,99.01,1660
2025-05-16 17:29:17.092,99.12,1660
2025-05-16 17:29:17.194,99.22,1660
2025-05-16 17:29:17.296,99.32,1660
2025-05-16 17:29:17.404,99.43,1660
2025-05-16 17:29:17.506,99.53,1660
2025-05-16 17:29:17.614,99.64,1660
2025-05-16 17:29:17.723,99.75,1660
2025-05-16 17:29:17.830,99.85,1660
2025-05-16 17:29:17.932,99.96,1660
2025-05-16 17:29:18.041,100.06,1660
2025-05-16 17:29:18.149,100.17,1660
2025-05-16 17:29:18.257,100.28,1660
2025-05-16 17:29:18.358,100.38,1660
2025-05-16 17:29:18.460,100.48,1660
2025-05-16 17:29:18.568,100.59,1660
2025-05-16 17:29:18.676,100.70,1660
2025-05-16 17:29:18.778,100.80,1660
2025-05-16 17:29:18.886,100.91,1660
2025-05-16 17:29:18.988,101.01,1660
2025-05-16 17:29:19.090,101.11,1403
2025-05-16 17:29:19.192,101.22,1660
2025-05-16 17:29:19.294,101.32,1660
2025-05-16 17:29:19.396,101.42,1660
2025-05-16 17:29:19.498,101.52,1660
2025-05-16 17:29:19.606,101.63,1403
2025-05-16 17:29:19.708,101.73,1660
2025-05-16 17:29:19.810,101.83,1403
2025-05-16 17:29:19.919,101.94,1660
2025-05-16 17:29:20.027,102.05,1660
2025-05-16 17:29:20.134,102.16,1660
2025-05-16 17:29:20.236,102.26,1660
2025-05-16 17:29:20.338,102.36,1403
2025-05-16 17:29:20.440,102.46,1660
2025-05-16 17:29:20.548,102.57,1660
2025-05-16 17:29:20.650,102.67,1660
2025-05-16 17:29:20.758,102.78,1660
2025-05-16 17:29:20.860,102.88,1660
2025-05-16 17:29:20.962,102.99,1403
2025-05-16 17:29:21.064,103.09,1660
2025-05-16 17:29:21.173,103.20,1660
2025-05-16 17:29:21.280,103.30,1403
2025-05-16 17:29:21.388,103.41,1660
2025-05-16 17:29:21.496,103.52,1660
2025-05-16 17:29:21.604,103.63,1660
2025-05-16 17:29:21.712,103.74,1660
2025-05-16 17:29:21.814,103.84,1660
2025-05-16 17:29:21.916,103.94,1660
2025-05-16 17:29:22.018,104.04,1660
2025-05-16 17:29:22.120,104.14,1660
2025-05-16 17:29:22.222,104.25,1660
2025-05-16 17:29:22.324,104.35,1660
2025-05-16 17:29:22.426,104.45,1660
2025-05-16 17:29:22.528,104.55,1660
2025-05-16 17:29:22.630,104.65,1660
2025-05-16 17:29:22.732,104.76,1660
2025-05-16 17:29:22.834,104.86,1403
2025-05-16 17:29:22.936,104.96,1403
2025-05-16 17:29:23.038,105.06,1660
2025-05-16 17:29:23.140,105.16,1660
2025-05-16 17:29:23.242,105.27,1660
2025-05-16 17:29:23.344,105.37,1660
2025-05-16 17:29:23.452,105.48,1403
2025-05-16 17:29:23.554,105.58,1403
2025-05-16 17:29:23.656,105.68,1660
2025-05-16 17:29:23.758,105.78,1403
2025-05-16 17:29:23.860,105.88,1403
2025-05-16 17:29:23.962,105.99,1660
2025-05-16 17:29:24.070,106.09,1403
2025-05-16 17:29:24.178,106.20,1660
2025-05-16 17:29:24.287,106.31,1660
2025-05-16 17:29:24.388,106.41,1403
2025-05-16 17:29:24.490,106.51,1403
2025-05-16 17:29:24.592,106.62,1403
2025-05-16 17:29:24.694,106.72,1403
2025-05-16 17:29:24.796,106.82,1403
2025-05-16 17:29:24.898,106.92,1660
2025-05-16 17:29:25.000,107.02,1660
2025-05-16 17:29:25.102,107.13,1660
2025-05-16 17:29:25.204,107.23,1403
2025-05-16 17:29:25.306,107.33,1660
2025-05-16 17:29:25.408,107.43,1403
2025-05-16 17:29:25.510,107.53,1660
2025-05-16 17:29:25.612,107.64,1660
2025-05-16 17:29:25.720,107.74,1403
2025-05-16 17:29:25.822,107.85,1403
2025-05-16 17:29:25.924,107.95,1660
2025-05-16 17:29:26.026,108.05,1403
2025-05-16 17:29:26.135,108.16,1660
2025-05-16 17:29:26.236,108.26,1403
2025-05-16 17:29:26.338,108.36,1403
2025-05-16 17:29:26.440,108.46,1403
2025-05-16 17:29:26.542,108.57,1403
2025-05-16 17:29:26.644,108.67,1403
2025-05-16 17:29:26.746,108.77,1660
2025-05-16 17:29:26.854,108.88,1403
2025-05-16 17:29:26.956,108.98,1660
2025-05-16 17:29:27.058,109.08,1403
2025-05-16 17:29:27.160,109.18,1660
2025-05-16 17:29:27.262,109.29,1403
2025-05-16 17:29:27.370,109.39,1403
2025-05-16 17:29:27.472,109.50,1403
2025-05-16 17:29:27.574,109.60,1403
2025-05-16 17:29:27.676,109.70,1403
2025-05-16 17:29:27.778,109.80,1403
2025-05-16 17:29:27.887,109.91,1660
2025-05-16 17:29:27.994,110.02,1403
2025-05-16 17:29:28.103,110.13,1403
2025-05-16 17:29:28.204,110.23,1660
2025-05-16 17:29:28.306,110.33,1403
2025-05-16 17:29:28.408,110.43,1403
2025-05-16 17:29:28.510,110.53,1403
2025-05-16 17:29:28.619,110.64,1403
2025-05-16 17:29:28.727,110.75,1403
2025-05-16 17:29:28.835,110.86,1403
2025-05-16 17:29:28.943,110.97,1660
2025-05-16 17:29:29.050,111.07,1403
2025-05-16 17:29:29.152,111.18,1660
2025-05-16 17:29:29.254,111.28,1660
2025-05-16 17:29:29.356,111.38,1403
2025-05-16 17:29:29.459,111.48,1403
2025-05-16 17:29:29.560,111.58,1403
2025-05-16 17:29:29.662,111.69,1660
2025-05-16 17:29:29.764,111.79,1660
2025-05-16 17:29:29.866,111.89,1403
2025-05-16 17:29:29.968,111.99,1660
2025-05-16 17:29:30.070,112.09,1403
2025-05-16 17:29:30.172,112.20,1403
2025-05-16 17:29:30.274,112.30,1403
2025-05-16 17:29:30.376,112.40,1403
2025-05-16 17:29:30.478,112.50,1403
2025-05-16 17:29:30.587,112.61,1403
2025-05-16 17:29:30.688,112.71,1403
2025-05-16 17:29:30.790,112.81,1403
2025-05-16 17:29:30.892,112.92,1403
2025-05-16 17:29:31.001,113.02,1403
2025-05-16 17:29:31.109,113.13,1403
2025-05-16 17:29:31.217,113.24,1660
2025-05-16 17:29:31.325,113.35,1660
2025-05-16 17:29:31.433,113.46,1403
2025-05-16 17:29:31.541,113.56,1403
2025-05-16 17:29:31.642,113.67,1403
2025-05-16 17:29:31.751,113.77,1403
2025-05-16 17:29:31.852,113.88,1403
2025-05-16 17:29:31.960,113.98,1403
2025-05-16 17:29:32.068,114.09,1403
2025-05-16 17:29:32.170,114.19,1403
2025-05-16 17:29:32.278,114.30,1403
2025-05-16 17:29:32.380,114.40,1403
2025-05-16 17:29:32.482,114.51,1403
2025-05-16 17:29:32.584,114.61,1403
2025-05-16 17:29:32.686,114.71,1403
2025-05-16 17:29:32.788,114.81,1403
2025-05-16 17:29:32.890,114.91,1403
2025-05-16 17:29:32.992,115.02,1403
2025-05-16 17:29:33.100,115.12,1403
2025-05-16 17:29:33.209,115.23,1403
2025-05-16 17:29:33.316,115.34,1403
2025-05-16 17:29:33.424,115.45,1403
2025-05-16 17:29:33.532,115.56,1403
2025-05-16 17:29:33.640,115.66,1660
2025-05-16 17:29:33.748,115.77,1403
2025-05-16 17:29:33.856,115.88,1403
2025-05-16 17:29:33.958,115.98,1403
2025-05-16 17:29:34.060,116.08,1403
2025-05-16 17:29:34.162,116.19,1403
2025-05-16 17:29:34.264,116.29,1403
2025-05-16 17:29:34.366,116.39,1403
2025-05-16 17:29:34.468,116.49,1403
2025-05-16 17:29:34.570,116.59,1403
2025-05-16 17:29:34.672,116.70,1403
2025-05-16 17:29:34.781,116.80,1403
2025-05-16 17:29:34.889,116.91,1403
2025-05-16 17:29:34.996,117.02,1403
2025-05-16 17:29:35.098,117.12,1403
2025-05-16 17:29:35.200,117.22,1403
2025-05-16 17:29:35.309,117.33,1403
2025-05-16 17:29:35.417,117.44,1403
2025-05-16 17:29:35.524,117.55,1403
2025-05-16 17:29:35.632,117.66,1403
2025-05-16 17:29:35.734,117.76,1403
2025-05-16 17:29:35.836,117.86,1403
2025-05-16 17:29:35.938,117.96,1403
2025-05-16 17:29:36.040,118.06,1403
2025-05-16 17:29:36.148,118.17,1660
2025-05-16 17:29:36.250,118.27,1403
2025-05-16 17:29:36.352,118.38,1403
2025-05-16 17:29:36.454,118.48,1403
2025-05-16 17:29:36.556,118.58,1403
2025-05-16 17:29:36.658,118.68,1403
2025-05-16 17:29:36.760,118.78,1403
2025-05-16 17:29:36.862,118.89,1403
2025-05-16 17:29:36.964,118.99,1403
2025-05-16 17:29:37.066,119.09,1403
2025-05-16 17:29:37.174,119.20,1403
2025-05-16 17:29:37.276,119.30,1403
2025-05-16 17:29:37.378,119.40,1403
2025-05-16 17:29:37.480,119.50,1403
2025-05-16 17:29:37.582,119.61,1403
2025-05-16 17:29:37.691,119.71,1660
2025-05-16 17:29:37.798,119.82,1403
2025-05-16 17:29:37.900,119.92,1403
2025-05-16 17:29:38.002,120.03,1403
2025-05-16 17:29:38.104,120.13,1403
2025-05-16 17:29:38.212,120.24,1403
2025-05-16 17:29:38.314,120.34,1403
2025-05-16 17:29:38.416,120.44,1403
2025-05-16 17:29:38.518,120.54,1403
2025-05-16 17:29:38.620,120.64,1403
2025-05-16 17:29:38.722,120.75,1403
2025-05-16 17:29:38.824,120.85,1403
2025-05-16 17:29:38.926,120.95,1403
2025-05-16 17:29:39.034,121.06,1403
2025-05-16 17:29:39.143,121.17,1403
2025-05-16 17:29:39.250,121.27,1403
2025-05-16 17:29:39.358,121.38,1403
2025-05-16 17:29:39.460,121.48,1403
2025-05-16 17:29:39.562,121.59,1403
2025-05-16 17:29:39.664,121.69,1403
2025-05-16 17:29:39.766,121.79,1403
2025-05-16 17:29:39.868,121.89,1403
2025-05-16 17:29:39.970,121.99,1403
2025-05-16 17:29:40.072,122.10,1403
2025-05-16 17:29:40.180,122.20,1403
2025-05-16 17:29:40.282,122.31,1403
2025-05-16 17:29:40.390,122.41,1403
2025-05-16 17:29:40.492,122.52,1403
2025-05-16 17:29:40.600,122.62,1403
2025-05-16 17:29:40.702,122.73,1403
2025-05-16 17:29:40.804,122.83,1403
2025-05-16 17:29:40.906,122.93,1403
2025-05-16 17:29:41.008,123.03,1403
2025-05-16 17:29:41.110,123.13,1403
2025-05-16 17:29:41.212,123.24,1403
2025-05-16 17:29:41.314,123.34,1403
2025-05-16 17:29:41.422,123.45,1403
2025-05-16 17:29:41.530,123.55,1403
2025-05-16 17:29:41.638,123.66,1403
2025-05-16 17:29:41.740,123.76,1403
2025-05-16 17:29:41.842,123.87,1403
2025-05-16 17:29:41.944,123.97,1403
2025-05-16 17:29:42.053,124.08,1403
2025-05-16 17:29:42.160,124.18,1403
2025-05-16 17:29:42.268,124.29,1403
2025-05-16 17:29:42.370,124.39,1403
2025-05-16 17:29:42.472,124.50,1403
2025-05-16 17:29:42.574,124.60,1403
2025-05-16 17:29:42.676,124.70,1403
2025-05-16 17:29:42.778,124.80,1403
2025-05-16 17:29:42.880,124.90,1403
2025-05-16 17:29:42.988,125.01,1403
2025-05-16 17:29:43.090,125.11,1403
2025-05-16 17:29:43.192,125.22,1403
2025-05-16 17:29:43.294,125.32,1660
2025-05-16 17:29:43.396,125.42,1403
2025-05-16 17:29:43.504,125.53,1403
2025-05-16 17:29:43.612,125.64,1403
2025-05-16 17:29:43.714,125.74,1403
2025-05-16 17:29:43.816,125.84,1403
2025-05-16 17:29:43.925,125.95,1403
2025-05-16 17:29:44.032,126.06,1403
2025-05-16 17:29:44.140,126.16,1146
2025-05-16 17:29:44.242,126.27,1403
2025-05-16 17:29:44.344,126.37,1403
2025-05-16 17:29:44.446,126.47,1403
2025-05-16 17:29:44.548,126.57,1403
2025-05-16 17:29:44.650,126.67,1403
2025-05-16 17:29:44.752,126.78,1403
2025-05-16 17:29:44.854,126.88,1403
2025-05-16 17:29:44.956,126.98,1403
2025-05-16 17:29:45.058,127.08,1403
2025-05-16 17:29:45.160,127.18,1403
2025-05-16 17:29:45.262,127.29,1403
2025-05-16 17:29:45.370,127.39,1403
2025-05-16 17:29:45.472,127.50,1403
2025-05-16 17:29:45.574,127.60,1403
2025-05-16 17:29:45.676,127.70,1403
2025-05-16 17:29:45.778,127.80,1403
2025-05-16 17:29:45.880,127.90,1403
2025-05-16 17:29:45.982,128.01,1403
2025-05-16 17:29:46.085,128.11,1403
2025-05-16 17:29:46.192,128.22,1403
2025-05-16 17:29:46.294,128.32,1403
2025-05-16 17:29:46.396,128.42,1403
2025-05-16 17:29:46.498,128.52,1403
2025-05-16 17:29:46.600,128.62,1403
2025-05-16 17:29:46.702,128.73,1403
2025-05-16 17:29:46.804,128.83,1403
2025-05-16 17:29:46.906,128.93,1403
2025-05-16 17:29:47.008,129.03,1403
2025-05-16 17:29:47.110,129.13,1403
2025-05-16 17:29:47.218,129.24,1403
2025-05-16 17:29:47.327,129.35,1403
2025-05-16 17:29:47.434,129.46,1403
2025-05-16 17:29:47.536,129.56,1146
2025-05-16 17:29:47.638,129.66,1403
2025-05-16 17:29:47.746,129.77,1403
2025-05-16 17:29:47.848,129.87,1403
2025-05-16 17:29:47.950,129.97,1403
2025-05-16 17:29:48.052,130.08,1403
2025-05-16 17:29:48.154,130.18,1403
2025-05-16 17:29:48.256,130.28,1403
2025-05-16 17:29:48.358,130.38,1403
2025-05-16 17:29:48.460,130.48,1403
2025-05-16 17:29:48.562,130.59,1403
2025-05-16 17:29:48.670,130.69,1403
